18,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

35,1.00,0.00,0.00,1.50,70,1.00,0.00,0.00,1.50,70

52,inputA,outputA,a_adjust,inputB,outputB,b_adjust

68,0.00,1.50,70,0.00,1.50,70

85,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

6352,2.20,2.71,70,2.46,15.73,70

6367,2.20,2.71,70,2.46,15.73,70

6383,2.20,2.69,70,2.46,15.73,70

6399,2.20,2.69,70,2.46,15.73,70

6420,2.20,2.69,70,2.46,15.73,70

6433,2.20,2.69,70,2.46,15.78,70

6453,2.20,2.69,70,2.46,15.78,70

6468,2.20,2.67,70,2.46,15.78,70

6482,2.20,2.67,70,2.46,15.78,70

6501,2.20,2.67,70,2.46,15.78,70

6518,2.20,2.67,70,2.46,15.83,70

6535,2.20,2.67,70,2.46,15.83,70

6553,2.20,2.65,70,2.46,15.83,70

6565,2.20,2.65,70,2.18,15.83,70

6583,2.20,2.65,70,2.18,15.83,70

6600,2.20,2.65,70,2.18,18.68,70

6617,2.20,2.65,70,2.18,18.68,70

6632,2.20,2.63,70,2.18,18.68,70

6652,2.20,2.63,70,2.18,18.68,70

6669,2.20,2.63,70,2.18,18.77,70

6686,2.20,2.63,70,2.18,18.77,70

6703,2.20,2.61,70,2.18,18.77,70

6716,2.20,2.61,70,2.18,18.77,70

6732,2.20,2.61,70,2.18,18.77,70

6750,2.20,2.61,70,2.18,18.85,70

6768,2.20,2.61,70,2.18,18.85,70

6786,2.20,2.59,70,2.18,18.85,70

6803,2.20,2.59,70,2.18,18.85,70

6819,2.20,2.59,70,2.18,18.85,70

6836,2.20,2.59,70,2.18,18.93,70

6853,2.20,2.59,70,2.18,18.93,70

6869,2.20,2.57,70,2.18,18.93,70

6886,2.20,2.57,70,2.18,18.93,70

6903,2.20,2.57,70,2.18,18.93,70

6919,2.20,2.57,70,2.18,19.01,70

6936,2.20,2.57,70,2.18,19.01,70

6953,2.20,2.55,70,2.18,19.01,70

6969,2.20,2.55,70,2.18,19.01,70

6983,2.20,2.55,70,2.18,19.09,70

6999,2.20,2.55,70,2.18,19.09,70

7016,2.20,2.53,70,2.18,19.09,70

7034,2.20,2.53,70,2.18,19.09,70

7052,2.20,2.53,70,2.18,19.09,70

7069,2.20,2.53,70,2.18,19.18,70

7085,2.20,2.53,70,2.18,19.18,70

7103,2.20,2.51,70,2.18,19.18,70

7119,2.20,2.51,70,2.18,19.18,70

7135,2.20,2.51,70,2.18,19.18,70

7151,2.20,2.51,70,2.18,19.26,70

7168,2.20,2.51,70,2.18,19.26,70

7185,2.20,2.49,70,2.18,19.26,70

7203,2.20,2.49,70,2.18,19.26,70

7219,2.20,2.49,70,2.18,19.26,70

7236,2.20,2.49,70,2.18,19.34,70

7252,1.56,2.49,70,2.18,19.34,70

7269,1.56,8.94,70,2.18,19.34,70

7286,1.56,8.94,70,2.18,19.34,70

7302,1.56,8.94,70,2.18,19.42,70

7319,1.56,8.94,70,2.18,19.42,70

7336,1.56,8.98,70,2.18,19.42,70

7350,1.56,8.98,70,2.18,19.42,70

7366,1.56,8.98,70,2.18,19.42,70

7385,1.56,8.98,70,2.18,19.50,70

7403,1.56,8.98,70,2.18,19.50,70

7419,1.56,9.03,70,2.18,19.50,70

7436,1.56,9.03,70,2.58,19.50,70

7452,1.56,9.03,70,2.58,19.50,70

7469,1.56,9.03,70,2.58,15.55,70

7485,1.56,9.03,70,2.58,15.55,70

7500,1.56,9.07,70,2.58,15.55,70

7516,1.56,9.07,70,2.58,15.55,70

7534,1.56,9.07,70,2.58,15.55,70

7553,1.56,9.07,70,2.58,15.59,70

7568,1.56,9.07,70,2.58,15.59,70

7586,1.56,9.11,70,2.58,15.59,70

7602,1.56,9.11,70,2.58,15.59,70

7619,1.56,9.11,70,2.58,15.63,70

7636,1.56,9.11,70,2.58,15.63,70

7652,1.56,9.16,70,2.58,15.63,70

7669,1.56,9.16,70,2.58,15.63,70

7686,1.56,9.16,70,2.58,15.63,70

7702,1.56,9.16,70,2.58,15.68,70

7719,1.56,9.16,70,2.58,15.68,70

7736,1.56,9.20,70,2.58,15.68,70

7752,1.56,9.20,70,2.58,15.68,70

7769,1.56,9.20,70,2.58,15.68,70

7786,1.56,9.20,70,2.58,15.72,70

7802,1.56,9.20,70,2.58,15.72,70

7819,1.56,9.25,70,2.58,15.72,70

7836,1.56,9.25,70,2.58,15.72,70

7852,1.56,9.25,70,2.58,15.72,70

7869,1.56,9.25,70,2.58,15.76,70

7886,1.56,9.25,70,2.58,15.76,70

7902,1.56,9.29,70,2.58,15.76,70

7918,1.56,9.29,70,2.58,15.76,70

7933,1.56,9.29,70,2.58,15.80,70

7951,1.56,9.29,70,2.58,15.80,70

7969,1.56,9.29,70,2.58,15.80,70

7986,1.56,9.34,70,2.58,15.80,70

8002,1.56,9.34,70,2.58,15.80,70

8019,1.56,9.34,70,2.58,15.84,70

8036,1.56,9.34,70,2.58,15.84,70

8053,1.56,9.34,70,2.58,15.84,70

8068,1.56,9.38,70,2.58,15.84,70

8083,1.56,9.38,70,2.58,15.84,70

8102,1.56,9.38,70,2.58,15.89,70

8116,1.56,9.38,70,2.58,15.89,70

8134,1.56,9.38,70,2.58,15.89,70

8152,1.56,9.43,70,2.58,15.89,70

8169,1.56,9.43,70,2.58,15.89,70

8184,1.56,9.43,70,2.58,15.93,70

8202,1.56,9.43,70,2.58,15.93,70

8218,1.56,9.47,70,2.58,15.93,70

8236,1.56,9.47,70,2.58,15.93,70

8252,1.56,9.47,70,2.58,15.97,70

8269,1.56,9.47,70,2.58,15.97,70

8286,1.56,9.47,70,2.58,15.97,70

8302,1.56,9.52,70,2.58,15.97,70

8319,1.56,9.52,70,2.58,15.97,70

8336,1.56,9.52,70,2.58,16.01,70

8352,1.56,9.52,70,2.58,16.01,70

8369,1.56,9.52,70,2.58,16.01,70

8386,1.98,5.23,70,2.58,16.01,70

8402,1.98,5.23,70,2.58,16.01,70

8419,1.98,5.23,70,2.58,16.05,70

8435,1.98,5.23,70,2.58,16.05,70

8450,1.98,5.23,70,2.58,16.05,70

8467,1.98,5.23,70,2.58,16.05,70

8485,1.98,5.23,70,2.58,16.05,70

8502,1.98,5.23,70,2.58,16.10,70

8519,1.98,5.23,70,2.58,16.10,70

8536,1.98,5.23,70,2.58,16.10,70

8552,1.98,5.23,70,2.58,16.10,70

8570,1.98,5.23,70,2.58,16.14,70

8583,1.98,5.23,70,2.58,16.14,70

8601,1.98,5.23,70,2.58,16.14,70

8619,1.98,5.23,70,2.58,16.14,70

8636,1.98,5.23,70,2.58,16.14,70

8653,1.98,5.23,70,2.58,16.18,70

8669,1.98,5.23,70,2.58,16.18,70

8686,1.98,5.23,70,2.58,16.18,70

8702,1.98,5.24,70,2.58,16.18,70

8719,1.98,5.24,70,2.58,16.18,70

8734,1.98,5.24,70,1.71,16.22,70

8752,1.98,5.24,70,1.71,16.22,70

8769,1.98,5.24,70,1.71,16.22,70

8786,1.98,5.24,70,1.71,16.22,70

8802,1.98,5.24,70,1.71,16.22,70

8819,1.98,5.24,70,1.71,25.04,70

8836,1.98,5.24,70,1.71,25.04,70

8853,1.98,5.24,70,1.71,25.04,70

8869,1.98,5.24,70,1.71,25.04,70

8886,1.98,5.24,70,1.71,25.17,70

8902,1.98,5.24,70,1.71,25.17,70

8919,1.98,5.24,70,1.71,25.17,70

8935,1.98,5.24,70,1.71,25.17,70

8949,1.98,5.24,70,1.71,25.17,70

8968,1.98,5.24,70,1.71,25.30,70

8986,1.98,5.24,70,1.71,25.30,70

9002,1.98,5.24,70,1.71,25.30,70

9018,1.98,5.24,70,1.71,25.30,70

