0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

16,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

33,inputA,outputA,a_adjust,inputB,outputB,b_adjust
9400,2.92,0.00,60,3.01,44.68,60

9417,2.92,0.00,60,3.01,44.68,60

9434,2.92,0.00,60,3.01,44.68,60

9449,2.92,0.00,60,3.01,44.68,60

9467,2.92,0.00,60,3.01,44.68,60

9483,2.92,0.00,60,3.01,44.68,60

9501,2.92,0.00,60,3.01,44.68,60

9516,2.92,0.00,60,3.01,44.68,60

9532,2.92,0.00,60,3.01,44.68,60

9549,2.92,0.00,60,3.01,44.68,60

9567,2.92,0.00,60,3.01,44.68,60

9583,2.92,0.00,60,3.01,44.68,60

9597,2.92,0.00,60,3.01,44.68,60

9618,2.92,0.00,60,3.97,44.68,60

9633,2.92,0.00,60,3.97,44.68,60

9649,2.92,0.00,60,3.97,44.68,60

9666,2.92,0.00,60,3.97,44.68,60

9682,2.92,0.00,60,3.97,34.81,60

