0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

19,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

35,inputA,outputA,a_adjust,inputB,outputB,b_adjust
4501,1.59,10.46,60,2.28,32.63,60

4520,1.59,10.46,60,2.28,32.63,60

4535,1.59,10.44,60,2.28,32.78,60

4552,1.59,10.44,60,2.28,32.78,60

4568,1.59,10.44,60,2.28,32.78,60

4585,1.59,10.44,60,2.28,32.78,60

4602,1.59,10.44,60,2.28,32.78,60

4619,1.59,10.43,60,2.28,32.92,60

4635,1.59,10.43,60,2.28,32.92,60

4652,1.59,10.43,60,2.28,32.92,60

4667,1.59,10.43,60,2.28,32.92,60

4686,1.59,10.41,60,2.28,33.07,60

4700,1.59,10.41,60,2.28,33.07,60

4719,1.59,10.41,60,2.28,33.07,60

4735,1.59,10.41,60,2.28,33.07,60

4750,1.59,10.41,60,2.28,33.07,60

4767,1.59,10.39,60,2.28,33.21,60

4785,1.59,10.39,60,2.28,33.21,60

4803,1.59,10.39,60,2.28,33.21,60

4819,1.59,10.39,60,2.28,33.21,60

4835,1.59,10.37,60,2.28,33.36,60

4852,1.59,10.37,60,2.28,33.36,60

4866,1.59,10.37,60,2.28,33.36,60

4886,1.59,10.37,60,2.28,33.36,60

4901,1.59,10.37,60,2.28,33.36,60

4918,1.59,10.36,60,2.28,33.50,60

4935,1.59,10.36,60,2.28,33.50,60

4950,1.68,10.36,60,2.28,33.50,60

4966,1.68,10.36,60,2.28,33.50,60

4983,1.68,9.37,60,2.28,33.65,60

4999,1.68,9.37,60,2.81,33.65,60

5017,1.68,9.37,60,2.81,33.65,60

5035,1.68,9.37,60,2.81,33.65,60

5053,1.68,9.37,60,2.81,33.65,60

5066,1.68,9.33,60,2.81,28.30,60

5085,1.68,9.33,60,2.81,28.30,60

5103,1.68,9.33,60,2.81,28.30,60

5117,1.68,9.33,60,2.81,28.30,60

5136,1.68,9.33,60,2.81,28.30,60

5150,1.68,9.30,60,2.81,28.34,60

5168,1.68,9.30,60,2.81,28.34,60

5185,1.68,9.30,60,2.81,28.34,60

5201,1.68,9.30,60,2.81,28.34,60

5216,1.68,9.26,60,2.81,28.38,60

5235,1.68,9.26,60,2.81,28.38,60

5251,1.68,9.26,60,2.81,28.38,60

5269,1.68,9.26,60,2.81,28.38,60

5285,1.68,9.26,60,2.81,28.38,60

5300,1.68,9.22,60,2.81,28.42,60

5319,1.68,9.22,60,2.81,28.42,60

5335,1.68,9.22,60,2.81,28.42,60

5351,1.68,9.22,60,2.81,28.42,60

5367,1.68,9.22,60,2.81,28.42,60

5387,1.68,9.19,60,2.81,28.45,60

5401,1.68,9.19,60,2.81,28.45,60

5418,1.68,9.19,60,2.81,28.45,60

5435,1.68,9.19,60,2.81,28.45,60

5450,1.68,9.19,60,2.81,28.45,60

5467,1.68,9.15,60,2.81,28.49,60

5485,1.68,9.15,60,2.81,28.49,60

5503,1.68,9.15,60,2.81,28.49,60

5519,1.68,9.15,60,2.81,28.49,60

5535,1.68,9.15,60,2.81,28.49,60

5550,1.68,9.12,60,2.81,28.53,60

5569,1.68,9.12,60,2.81,28.53,60

5585,1.68,9.12,60,2.81,28.53,60

