0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

15,1.00,0.00,0.00,1.50,70,1.00,0.00,0.00,1.50,70

33,inputA,outputA,a_adjust,inputB,outputB,b_adjust
3966,2.48,13.79,70,2.09,19.36,70

3983,2.48,13.79,70,2.09,19.36,70

3999,2.48,13.79,70,2.09,19.36,70

4015,2.48,13.84,70,2.09,19.45,70

4034,2.48,13.84,70,2.09,19.45,70

4049,2.48,13.84,70,2.09,19.45,70

4064,2.48,13.84,70,2.09,19.45,70

4084,2.48,13.84,70,2.09,19.45,70

4099,2.48,13.89,70,2.09,19.55,70

4116,2.48,13.89,70,2.09,19.55,70

4133,2.48,13.89,70,2.09,19.55,70

4149,2.48,13.89,70,2.09,19.55,70

4165,2.48,13.89,70,2.09,19.55,70

4183,2.48,13.94,70,2.09,19.64,70

4199,2.48,13.94,70,2.09,19.64,70

4217,2.48,13.94,70,2.09,19.64,70

4234,2.48,13.94,70,2.09,19.64,70

4249,2.48,13.94,70,2.09,19.64,70

4266,2.48,14.00,70,2.09,19.73,70

4283,2.48,14.00,70,2.09,19.73,70

4299,2.48,14.00,70,2.09,19.73,70

4315,2.48,14.00,70,2.09,19.73,70

4334,2.48,14.05,70,2.09,19.82,70

4349,2.48,14.05,70,2.09,19.82,70

4366,2.48,14.05,70,2.09,19.82,70

4383,2.48,14.05,70,2.09,19.82,70

4399,2.48,14.05,70,2.09,19.82,70

4416,2.48,14.10,70,2.09,19.91,70

4433,2.48,14.10,70,2.09,19.91,70

4450,2.48,14.10,70,2.09,19.91,70

4466,2.48,14.10,70,2.09,19.91,70

4484,2.48,14.15,70,2.09,20.00,70

4497,2.48,14.15,70,2.09,20.00,70

4515,2.48,14.15,70,2.09,20.00,70

4533,2.48,14.15,70,2.09,20.00,70

4549,2.48,14.15,70,2.09,20.00,70

4566,2.48,14.21,70,2.09,20.09,70

4583,2.48,14.21,70,2.09,20.09,70

4599,2.48,14.21,70,2.09,20.09,70

4615,2.48,14.21,70,2.09,20.09,70

4634,2.48,14.26,70,2.09,20.18,70

4650,2.48,14.26,70,2.09,20.18,70

4665,2.48,14.26,70,2.09,20.18,70

4683,2.48,14.26,70,2.09,20.18,70

4699,2.48,14.26,70,2.09,20.18,70

4716,2.48,14.31,70,2.09,20.27,70

4734,2.48,14.31,70,2.09,20.27,70

4750,2.48,14.31,70,2.09,20.27,70

4766,2.48,14.31,70,2.09,20.27,70

4783,2.48,14.31,70,2.09,20.27,70

4800,2.48,14.36,70,2.09,20.36,70

4816,2.48,14.36,70,2.09,20.36,70

4834,2.48,14.36,70,2.09,20.36,70

4849,2.48,14.36,70,2.09,20.36,70

